fips,tract_name,Geo_LOGRECNO,geo_tract,Geo_AREALAND,Geo_AREAWATR,Geo_GCUNI,total_hu,Geo_INTPTLAT,Geo_INTPTLON,total_pop,nhw,nhb,nhamin,nha,latino,pct_nhw,pct_nhb,pct_nhamin,pct_nha,pct_latino,ohu,ohu_oo,ohu_ro,pct_oo,pct_ro
6037310602,Census Tract 3106.02,320673,310602,890966,0,Y,1159,+34.1920712,-118.3179763,2655,1553,72,1,401,543,58.49,2.71,0.04,15.1,20.45,1090,495,595,45.41,54.59
6037310701,Census Tract 3107.01,320676,310701,515340,0,N,1177,+34.1853923,-118.312844,2361,1560,36,2,286,388,66.07,1.52,0.08,12.11,16.43,1136,187,949,16.46,83.54
6037310702,Census Tract 3107.02,320679,310702,1052282,0,N,3890,+34.1811412,-118.3067629,7104,4639,246,11,889,1031,65.3,3.46,0.15,12.51,14.51,3578,465,3113,13,87
6037310703,Census Tract 3107.03,320683,310703,998848,0,N,2177,+34.1758933,-118.3002133,5114,3394,104,6,445,916,66.37,2.03,0.12,8.7,17.91,2072,334,1738,16.12,83.88
6037310800,Census Tract 3108,320686,310800,2136457,8520,N,2092,+34.1741488,-118.3221829,4909,2650,98,14,504,1479,53.98,2,0.29,10.27,30.13,1994,923,1071,46.29,53.71
6037310900,Census Tract 3109,320692,310900,2172993,0,N,2570,+34.1813842,-118.3309896,6870,3625,103,19,750,2189,52.77,1.5,0.28,10.92,31.86,2487,1632,855,65.62,34.38
6037311000,Census Tract 3110,320699,311000,1321818,684,N,1480,+34.1848980,-118.344165,3755,1923,66,8,448,1210,51.21,1.76,0.21,11.93,32.22,1418,841,577,59.31,40.69
6037311100,Census Tract 3111,320704,311100,1704849,0,N,1399,+34.1856903,-118.3546268,3897,1781,72,11,419,1522,45.7,1.85,0.28,10.75,39.06,1353,979,374,72.36,27.64
6037311200,Census Tract 3112,320708,311200,989257,0,N,1322,+34.1720062,-118.3531198,3138,1737,38,2,263,1036,55.35,1.21,0.06,8.38,33.01,1256,693,563,55.18,44.82
6037311300,Census Tract 3113,320712,311300,1221865,0,N,1525,+34.1741462,-118.3431013,3811,2285,67,18,393,952,59.96,1.76,0.47,10.31,24.98,1472,1011,461,68.68,31.32
6037311400,Census Tract 3114,320716,311400,939059,0,N,1036,+34.1622732,-118.349317,2274,1601,34,5,188,378,70.4,1.5,0.22,8.27,16.62,972,649,323,66.77,33.23
6037311500,Census Tract 3115,320719,311500,1494636,1603,N,2502,+34.1648374,-118.3382685,5633,3436,128,9,573,1314,61,2.27,0.16,10.17,23.33,2385,1067,1318,44.74,55.26
6037311600,Census Tract 3116,320723,311600,2808933,6146,N,4124,+34.1531211,-118.3390315,7249,4665,368,23,797,1161,64.35,5.08,0.32,10.99,16.02,3899,1103,2796,28.29,71.71
6037311700,Census Tract 3117,320729,311700,2350617,2257,N,2768,+34.1630509,-118.3203385,6137,3994,156,7,613,1171,65.08,2.54,0.11,9.99,19.08,2607,1370,1237,52.55,47.45
6037311801,Census Tract 3118.01,320736,311801,576414,8023,Y,1368,+34.1661607,-118.306208,3033,1242,125,4,235,1322,40.95,4.12,0.13,7.75,43.59,1269,326,943,25.69,74.31
6037311802,Census Tract 3118.02,320739,311802,811370,12177,Y,1525,+34.1710001,-118.3112874,3813,1181,170,22,466,1858,30.97,4.46,0.58,12.22,48.73,1377,246,1131,17.86,82.14
6037320000,Census Tract 3200,320742,320000,1206707,37204,Y,0,+34.1387609,-118.3509328,0,0,0,0,0,0,,,,,,0,0,0,,
6037320100,Census Tract 3201,320744,320100,1900520,0,N,1773,+34.2948569,-118.4273952,7144,516,66,14,73,6452,7.22,0.92,0.2,1.02,90.31,1693,1258,435,74.31,25.69
6037320201,Census Tract 3202.01,320749,320201,918376,0,Y,1135,+34.2860283,-118.4396292,3756,174,22,8,8,3531,4.63,0.59,0.21,0.21,94.01,1051,197,854,18.74,81.26
6037320202,Census Tract 3202.02,320753,320202,1615102,0,Y,1519,+34.2897466,-118.4345092,5797,432,29,24,67,5188,7.45,0.5,0.41,1.16,89.49,1433,926,507,64.62,35.38
6037320300,Census Tract 3203,320758,320300,1714691,0,N,1864,+34.2821477,-118.4458616,6948,137,29,20,44,6696,1.97,0.42,0.29,0.63,96.37,1790,871,919,48.66,51.34
6037400204,Census Tract 4002.04,320765,400204,7271689,248945,N,2192,+34.1305665,-117.7540975,6454,4152,220,18,670,1228,64.33,3.41,0.28,10.38,19.03,2162,2045,117,94.59,5.41
6037400205,Census Tract 4002.05,320769,400205,23305944,343296,N,1055,+34.1521556,-117.7176795,3204,1798,189,10,659,449,56.12,5.9,0.31,20.57,14.01,1000,932,68,93.2,6.8
6037400206,Census Tract 4002.06,320771,400206,3702237,4480,N,1837,+34.1274400,-117.7152836,5328,3224,139,11,851,934,60.51,2.61,0.21,15.97,17.53,1801,1705,96,94.67,5.33
6037400207,Census Tract 4002.07,320774,400207,5426152,4866,Y,1585,+34.1336074,-117.7783303,4798,3020,77,21,359,1179,62.94,1.6,0.44,7.48,24.57,1557,1469,88,94.35,5.65
6037400302,Census Tract 4003.02,320779,400302,1302061,0,N,1177,+34.1140670,-117.7893657,3016,1502,83,12,223,1142,49.8,2.75,0.4,7.39,37.86,1157,758,399,65.51,34.49
6037400304,Census Tract 4003.04,320782,400304,3139310,4532,N,2560,+34.1049693,-117.7979719,6714,3483,208,17,581,2223,51.88,3.1,0.25,8.65,33.11,2433,1360,1073,55.9,44.1
6037400402,Census Tract 4004.02,320787,400402,4388948,0,Y,1448,+34.1356427,-117.8240886,4125,2636,42,6,366,964,63.9,1.02,0.15,8.87,23.37,1410,1160,250,82.27,17.73
6037400403,Census Tract 4004.03,320790,400403,12904730,6526,Y,1416,+34.1467498,-117.8007925,3815,2062,126,8,292,1228,54.05,3.3,0.21,7.65,32.19,1359,956,403,70.35,29.65
6037400404,Census Tract 4004.04,320793,400404,15816965,337871,Y,1526,+34.1537602,-117.8287768,4453,3348,37,3,288,673,75.19,0.83,0.07,6.47,15.11,1491,1399,92,93.83,6.17
6037400501,Census Tract 4005.01,320797,400501,10871564,11409,Y,734,+34.1611414,-117.8642543,2126,1585,7,3,150,330,74.55,0.33,0.14,7.06,15.52,712,677,35,95.08,4.92
6037400602,Census Tract 4006.02,320799,400602,1541333,1766,N,1476,+34.1381275,-117.9091006,4719,854,74,15,212,3506,18.1,1.57,0.32,4.49,74.3,1399,741,658,52.97,47.03
6037400603,Census Tract 4006.03,320803,400603,8868866,8985,N,1989,+34.1546148,-117.9217301,5249,1555,285,13,832,2416,29.62,5.43,0.25,15.85,46.03,1903,1298,605,68.21,31.79
6037400604,Census Tract 4006.04,320806,400604,4822897,924,N,1069,+34.1521342,-117.8943529,2980,954,86,2,465,1424,32.01,2.89,0.07,15.6,47.79,1006,622,384,61.83,38.17
6037400800,Census Tract 4008,320809,400800,2631276,960,N,826,+34.1385557,-117.8882752,3967,2592,120,9,369,697,65.34,3.02,0.23,9.3,17.57,788,656,132,83.25,16.75
6037400900,Census Tract 4009,320811,400900,1967056,0,N,1540,+34.1360086,-117.8769191,4086,2399,54,11,399,1123,58.71,1.32,0.27,9.77,27.48,1463,1074,389,73.41,26.59
6037401001,Census Tract 4010.01,320815,401001,1415589,34302,N,1059,+34.1408729,-117.8524608,3140,2290,5,3,177,584,72.93,0.16,0.1,5.64,18.6,1043,972,71,93.19,6.81
6037401002,Census Tract 4010.02,320819,401002,1473432,0,N,1707,+34.1415042,-117.8658886,3973,2620,39,13,224,973,65.95,0.98,0.33,5.64,24.49,1625,805,820,49.54,50.46
6037401101,Census Tract 4011.01,320823,401101,3011927,3558,N,2111,+34.1234558,-117.8541745,5663,2838,154,19,423,2051,50.11,2.72,0.34,7.47,36.22,1996,876,1120,43.89,56.11
6037401102,Census Tract 4011.02,320828,401102,1282146,0,N,1195,+34.1310435,-117.866662,3101,1599,60,8,180,1170,51.56,1.93,0.26,5.8,37.73,1144,543,601,47.47,52.53
6037401201,Census Tract 4012.01,320832,401201,2339907,1381,N,1097,+34.1250330,-117.8360111,3110,1913,50,8,255,799,61.51,1.61,0.26,8.2,25.69,1063,875,188,82.31,17.69
6037401202,Census Tract 4012.02,320835,401202,3146356,37415,N,1406,+34.1133365,-117.833697,4371,2140,49,6,429,1615,48.96,1.12,0.14,9.81,36.95,1375,1165,210,84.73,15.27
6037401203,Census Tract 4012.03,320839,401203,1902770,1630,N,1739,+34.1111653,-117.853784,5216,2350,129,14,463,2114,45.05,2.47,0.27,8.88,40.53,1674,1294,380,77.3,22.7
6037401303,Census Tract 4013.03,320842,401303,5911571,3931,Y,777,+34.0712985,-117.8250298,2199,1034,88,1,481,523,47.02,4,0.05,21.87,23.78,757,707,50,93.39,6.61
6037401304,Census Tract 4013.04,320844,401304,10590616,994226,Y,2123,+34.0880830,-117.8147951,5642,3035,133,2,818,1493,53.79,2.36,0.04,14.5,26.46,2056,1815,241,88.28,11.72
6037401311,Census Tract 4013.11,320849,401311,4276340,0,N,2473,+34.1111836,-117.8144748,6521,3215,307,32,463,2307,49.3,4.71,0.49,7.1,35.38,2362,1482,880,62.74,37.26
6037401312,Census Tract 4013.12,320854,401312,2807836,0,N,2057,+34.0988537,-117.8289334,5575,3080,114,10,418,1792,55.25,2.04,0.18,7.5,32.14,1989,1625,364,81.7,18.3
6037401500,Census Tract 4015,320857,401500,3745623,25481,N,1914,+34.0978630,-117.7766343,5572,2241,241,20,404,2512,40.22,4.33,0.36,7.25,45.08,1817,1172,645,64.5,35.5
6037401601,Census Tract 4016.01,320861,401601,2595827,1576,N,2209,+34.1170701,-117.7643631,5034,2839,208,9,398,1458,56.4,4.13,0.18,7.91,28.96,2113,1568,545,74.21,25.79
6037401602,Census Tract 4016.02,320865,401602,2025764,0,N,1928,+34.1060815,-117.7639908,5282,2647,216,33,250,1951,50.11,4.09,0.62,4.73,36.94,1819,984,835,54.1,45.9
6037401603,Census Tract 4016.03,320869,401603,1857821,81053,N,1340,+34.1095896,-117.7806216,2913,1918,43,4,117,773,65.84,1.48,0.14,4.02,26.54,1280,946,334,73.91,26.09
6037401701,Census Tract 4017.01,320872,401701,1995547,0,N,1754,+34.1143655,-117.743532,4137,2455,268,14,310,944,59.34,6.48,0.34,7.49,22.82,1652,1245,407,75.36,24.64
6037401703,Census Tract 4017.03,320875,401703,1163023,0,N,1563,+34.1016015,-117.752461,4176,1308,480,13,578,1627,31.32,11.49,0.31,13.84,38.96,1504,600,904,39.89,60.11
6037401704,Census Tract 4017.04,320878,401704,1809677,1903,N,2044,+34.1006379,-117.7430957,5828,1216,579,16,481,3393,20.86,9.93,0.27,8.25,58.22,1944,890,1054,45.78,54.22
6037401800,Census Tract 4018,320882,401800,6015258,13664,N,2803,+34.1151327,-117.7163166,7378,4436,265,16,1052,1343,60.12,3.59,0.22,14.26,18.2,2696,2094,602,77.67,22.33
6037401901,Census Tract 4019.01,320886,401901,1722834,0,N,136,+34.1007144,-117.708673,4610,2940,168,6,636,546,63.77,3.64,0.13,13.8,11.84,121,17,104,14.05,85.95
6037401902,Census Tract 4019.02,320889,401902,2656568,3536,N,2939,+34.1011641,-117.7249135,5711,3996,210,12,486,833,69.97,3.68,0.21,8.51,14.59,2736,1024,1712,37.43,62.57
6037402001,Census Tract 4020.01,320894,402001,1457841,865,Y,1099,+34.0879928,-117.7241769,3080,1043,326,9,414,1210,33.86,10.58,0.29,13.44,39.29,1055,519,536,49.19,50.81
6037402002,Census Tract 4020.02,320897,402002,1679000,0,Y,1554,+34.0874081,-117.7134071,3913,1985,227,15,266,1272,50.73,5.8,0.38,6.8,32.51,1490,815,675,54.7,45.3
6037402101,Census Tract 4021.01,320901,402101,1187130,0,N,1074,+34.0860588,-117.7337541,4623,236,634,10,381,3279,5.1,13.71,0.22,8.24,70.93,1027,766,261,74.59,25.41
6037402102,Census Tract 4021.02,320905,402102,2284943,12364,N,1287,+34.0844486,-117.7464275,4815,541,742,7,267,3147,11.24,15.41,0.15,5.55,65.36,1220,810,410,66.39,33.61
6037402200,Census Tract 4022,320909,402200,5650208,0,N,2097,+34.0818183,-117.764973,6584,1811,765,8,407,3459,27.51,11.62,0.12,6.18,52.54,2007,1525,482,75.98,24.02
6037402301,Census Tract 4023.01,320913,402301,1335210,0,N,1351,+34.0680438,-117.7700769,5454,434,255,5,311,4390,7.96,4.68,0.09,5.7,80.49,1264,685,579,54.19,45.81
6037402303,Census Tract 4023.03,320916,402303,943964,0,Y,1144,+34.0671263,-117.7559076,3996,544,239,20,123,3016,13.61,5.98,0.5,3.08,75.48,1053,389,664,36.94,63.06
6037402304,Census Tract 4023.04,320921,402304,697362,0,Y,1005,+34.0617068,-117.7658059,3848,146,103,11,104,3463,3.79,2.68,0.29,2.7,89.99,925,274,651,29.62,70.38
6037402402,Census Tract 4024.02,320924,402402,5341345,7138,N,2136,+34.0546198,-117.7865057,7076,1042,310,15,770,4791,14.73,4.38,0.21,10.88,67.71,2050,1000,1050,48.78,51.22
6037402403,Census Tract 4024.03,320929,402403,2032366,0,N,1057,+34.0502857,-117.8132614,5381,1137,303,4,572,3196,21.13,5.63,0.07,10.63,59.39,1017,843,174,82.89,17.11
6037402404,Census Tract 4024.04,320932,402404,4183293,8226,N,6,+34.0539197,-117.8174587,1945,824,121,1,380,471,42.37,6.22,0.05,19.54,24.22,4,2,2,50,50
6037402405,Census Tract 4024.05,320934,402405,897596,0,Y,646,+34.0671411,-117.7929465,3006,85,358,2,37,2495,2.83,11.91,0.07,1.23,83,622,509,113,81.83,18.17
6037402406,Census Tract 4024.06,320938,402406,1167953,0,Y,1225,+34.0670423,-117.7827836,4776,262,265,4,240,3953,5.49,5.55,0.08,5.03,82.77,1152,602,550,52.26,47.74
6037402501,Census Tract 4025.01,320941,402501,1015920,0,N,1381,+34.0542894,-117.7643708,5577,164,153,26,92,5089,2.94,2.74,0.47,1.65,91.25,1280,406,874,31.72,68.28
6037402502,Census Tract 4025.02,320944,402502,1474652,0,N,1794,+34.0477052,-117.7604508,7225,274,244,19,779,5822,3.79,3.38,0.26,10.78,80.58,1699,588,1111,34.61,65.39
6037402600,Census Tract 4026,320947,402600,2282856,0,N,2527,+34.0696836,-117.7432184,7453,1598,391,23,358,4965,21.44,5.25,0.31,4.8,66.62,2387,1130,1257,47.34,52.66
6037402702,Census Tract 4027.02,320953,402702,1498665,1831,N,1676,+34.0640498,-117.7259547,6313,304,361,14,144,5428,4.82,5.72,0.22,2.28,85.98,1500,385,1115,25.67,74.33
6037402703,Census Tract 4027.03,320958,402703,1078836,0,N,1316,+34.0780854,-117.7253608,4686,576,383,18,399,3211,12.29,8.17,0.38,8.51,68.52,1234,872,362,70.66,29.34
6037402705,Census Tract 4027.05,320961,402705,865509,0,Y,868,+34.0717050,-117.7311684,3328,430,205,4,173,2466,12.92,6.16,0.12,5.2,74.1,831,678,153,81.59,18.41
6037402706,Census Tract 4027.06,320964,402706,1073882,0,Y,997,+34.0716281,-117.7204486,3945,442,323,8,227,2895,11.2,8.19,0.2,5.75,73.38,964,710,254,73.65,26.35
6037402801,Census Tract 4028.01,320968,402801,1804260,4003,N,1172,+34.0542821,-117.7349296,5170,151,94,6,105,4783,2.92,1.82,0.12,2.03,92.51,1097,383,714,34.91,65.09
6037402803,Census Tract 4028.03,320972,402803,630284,0,Y,763,+34.0478488,-117.7453051,3436,157,126,2,100,3031,4.57,3.67,0.06,2.91,88.21,724,283,441,39.09,60.91
6037402804,Census Tract 4028.04,320975,402804,1311063,0,Y,985,+34.0483608,-117.7322415,4085,182,141,7,471,3234,4.46,3.45,0.17,11.53,79.17,944,300,644,31.78,68.22
6037402902,Census Tract 4029.02,320978,402902,1842484,0,N,1472,+34.0340192,-117.7449619,6445,393,289,15,620,5063,6.1,4.48,0.23,9.62,78.56,1381,674,707,48.81,51.19
6037402903,Census Tract 4029.03,320981,402903,1594421,0,Y,982,+34.0393940,-117.7335433,4138,207,168,8,446,3272,5,4.06,0.19,10.78,79.07,920,507,413,55.11,44.89
6037402904,Census Tract 4029.04,320983,402904,1906722,0,Y,825,+34.0260693,-117.7362111,3603,279,67,13,73,3129,7.74,1.86,0.36,2.03,86.84,792,641,151,80.93,19.07
6037403000,Census Tract 4030,320986,403000,2416493,1922,N,1515,+34.0378439,-117.7572801,6835,289,439,8,466,5569,4.23,6.42,0.12,6.82,81.48,1448,1086,362,75,25
6037403200,Census Tract 4032,320990,403200,2414096,855,N,1,+34.0382703,-117.812962,391,270,29,0,18,72,69.05,7.42,0,4.6,18.41,1,1,0,100,0
6037403303,Census Tract 4033.03,320992,403303,4365076,89183,N,791,+34.0024101,-117.8593531,2523,482,61,3,1045,845,19.1,2.42,0.12,41.42,33.49,768,678,90,88.28,11.72
6037403304,Census Tract 4033.04,320994,403304,3644654,2860,N,1736,+33.9883072,-117.851172,5178,817,145,2,3410,693,15.78,2.8,0.04,65.86,13.38,1682,1441,241,85.67,14.33
6037403305,Census Tract 4033.05,320997,403305,1481588,0,N,714,+33.9779399,-117.8483535,2100,318,32,0,1429,292,15.14,1.52,0,68.05,13.9,694,574,120,82.71,17.29
6037403312,Census Tract 4033.12,320999,403312,7017733,30054,N,1616,+34.0116871,-117.8308645,5160,1241,229,9,1803,1742,24.05,4.44,0.17,34.94,33.76,1570,1256,314,80,20
6037403316,Census Tract 4033.16,321003,403316,2925427,0,N,2500,+34.0317834,-117.7984574,6783,1975,465,10,2309,1853,29.12,6.86,0.15,34.04,27.32,2405,1879,526,78.13,21.87
6037403317,Census Tract 4033.17,321007,403317,3839636,0,N,1467,+34.0389204,-117.7839389,4721,1183,440,3,1317,1630,25.06,9.32,0.06,27.9,34.53,1443,1302,141,90.23,9.77
6037403318,Census Tract 4033.18,321011,403318,3368552,0,N,2051,+34.0305561,-117.7652744,6243,1577,722,11,1565,2163,25.26,11.56,0.18,25.07,34.65,1983,1661,322,83.76,16.24
6037403319,Census Tract 4033.19,321016,403319,2241672,9919,N,1651,+34.0088512,-117.8117454,4260,915,254,4,2030,949,21.48,5.96,0.09,47.65,22.28,1567,1021,546,65.16,34.84
6037403320,Census Tract 4033.20,321019,403320,3919667,0,N,1730,+34.0052004,-117.7963291,5573,886,206,3,3566,747,15.9,3.7,0.05,63.99,13.4,1685,1485,200,88.13,11.87
6037403321,Census Tract 4033.21,321022,403321,6701514,1698,N,1969,+34.0162998,-117.7792994,6034,1518,314,7,2394,1587,25.16,5.2,0.12,39.68,26.3,1921,1626,295,84.64,15.36
6037403322,Census Tract 4033.22,321026,403322,2319107,0,N,1259,+33.9909910,-117.8357129,3808,984,97,3,1844,780,25.84,2.55,0.08,48.42,20.48,1219,980,239,80.39,19.61
6037403323,Census Tract 4033.23,321029,403323,3016421,0,N,1824,+33.9980594,-117.8237196,5356,975,153,5,3486,634,18.2,2.86,0.09,65.09,11.84,1789,1473,316,82.34,17.66
6037403324,Census Tract 4033.24,321033,403324,9353224,1467,N,2239,+33.9789045,-117.816738,6804,1146,228,11,4504,764,16.84,3.35,0.16,66.2,11.23,2139,1746,393,81.63,18.37
6037403325,Census Tract 4033.25,321038,403325,15704643,0,N,1548,+33.9582663,-117.8264522,4795,1164,151,13,2463,844,24.28,3.15,0.27,51.37,17.6,1511,1200,311,79.42,20.58
6037403401,Census Tract 4034.01,321042,403401,2291838,0,N,1531,+34.0082843,-117.8649253,5038,656,142,4,2771,1360,13.02,2.82,0.08,55,26.99,1489,1264,225,84.89,15.11
6037403402,Census Tract 4034.02,321046,403402,1737209,0,N,988,+34.0180144,-117.8559096,3322,577,90,11,1770,795,17.37,2.71,0.33,53.28,23.93,966,837,129,86.65,13.35
6037403403,Census Tract 4034.03,321049,403403,3750094,0,N,1547,+34.0332993,-117.8406591,5140,547,121,1,3662,711,10.64,2.35,0.02,71.25,13.83,1511,1418,93,93.85,6.15
6037403404,Census Tract 4034.04,321053,403404,2389805,1424,N,753,+34.0292579,-117.8513684,2521,405,76,0,1624,349,16.07,3.01,0,64.42,13.84,736,683,53,92.8,7.2
6037403405,Census Tract 4034.05,321056,403405,3498116,0,N,494,+34.0509011,-117.8420545,1631,232,17,2,1096,226,14.22,1.04,0.12,67.2,13.86,482,443,39,91.91,8.09
6037403406,Census Tract 4034.06,321058,403406,1261307,0,N,862,+34.0450793,-117.8556711,2796,568,49,1,1493,589,20.31,1.75,0.04,53.4,21.07,840,579,261,68.93,31.07
6037403407,Census Tract 4034.07,321060,403407,4724961,0,N,624,+34.0386078,-117.8726572,2132,133,28,1,1679,246,6.24,1.31,0.05,78.75,11.54,587,556,31,94.72,5.28
6037403408,Census Tract 4034.08,321063,403408,3172245,0,N,1950,+34.0254501,-117.8818963,6576,515,263,9,4348,1297,7.83,4,0.14,66.12,19.72,1918,1752,166,91.35,8.65
6037403500,Census Tract 4035,321069,403500,4898709,0,N,583,+34.0625659,-117.8519093,1628,671,41,1,359,521,41.22,2.52,0.06,22.05,32,526,389,137,73.95,26.05
6037403600,Census Tract 4036,321071,403600,4893340,25803,N,2279,+34.0753742,-117.8613457,6672,2499,222,17,847,2941,37.46,3.33,0.25,12.69,44.08,2181,1610,571,73.82,26.18
6037403702,Census Tract 4037.02,321076,403702,1706610,5480,N,1193,+34.0913988,-117.8557814,3794,1589,124,8,442,1522,41.88,3.27,0.21,11.65,40.12,1172,1026,146,87.54,12.46
6037403703,Census Tract 4037.03,321079,403703,2161228,0,N,1732,+34.0929382,-117.8464362,4748,2215,132,10,601,1676,46.65,2.78,0.21,12.66,35.3,1700,1406,294,82.71,17.29
6037403721,Census Tract 4037.21,321083,403721,1897350,1687,N,1734,+34.0975730,-117.8769958,4998,1583,152,9,508,2642,31.67,3.04,0.18,10.16,52.86,1660,1164,496,70.12,29.88
6037403722,Census Tract 4037.22,321088,403722,1796712,6587,N,1820,+34.0881832,-117.8721406,5734,1242,212,10,548,3586,21.66,3.7,0.17,9.56,62.54,1731,679,1052,39.23,60.77
6037403801,Census Tract 4038.01,321092,403801,1882742,0,N,2049,+34.1029152,-117.8678976,6212,1761,268,20,910,3110,28.35,4.31,0.32,14.65,50.06,2003,1246,757,62.21,37.79
6037403802,Census Tract 4038.02,321097,403802,1303920,0,N,2005,+34.1030793,-117.8463468,5553,2011,227,21,639,2513,36.21,4.09,0.38,11.51,45.25,1923,1145,778,59.54,40.46
6037403901,Census Tract 4039.01,321101,403901,1257925,0,N,955,+34.1215084,-117.873247,3110,1234,84,7,250,1465,39.68,2.7,0.23,8.04,47.11,923,746,177,80.82,19.18
6037403902,Census Tract 4039.02,321105,403902,2113028,0,N,1576,+34.1120835,-117.8724805,4806,2121,132,7,405,2014,44.13,2.75,0.15,8.43,41.91,1523,1070,453,70.26,29.74
6037404000,Census Tract 4040,321109,404000,1316706,3901,N,1355,+34.1141404,-117.8861621,4474,1027,154,9,535,2644,22.95,3.44,0.2,11.96,59.1,1311,787,524,60.03,39.97
6037404100,Census Tract 4041,321114,404100,1348770,0,N,1516,+34.1142596,-117.8946926,6445,657,159,7,352,5204,10.19,2.47,0.11,5.46,80.74,1457,1012,445,69.46,30.54
6037404201,Census Tract 4042.01,321119,404201,927528,0,Y,1048,+34.1265873,-117.8953117,3711,485,127,5,201,2842,13.07,3.42,0.13,5.42,76.58,999,492,507,49.25,50.75
6037404202,Census Tract 4042.02,321122,404202,645670,0,Y,816,+34.1250526,-117.8857465,3366,939,110,10,283,1936,27.9,3.27,0.3,8.41,57.52,786,412,374,52.42,47.58
6037404301,Census Tract 4043.01,321125,404301,1107476,0,N,1542,+34.1275266,-117.9041106,5665,416,104,19,176,4912,7.34,1.84,0.34,3.11,86.71,1479,552,927,37.32,62.68
6037404302,Census Tract 4043.02,321130,404302,615758,0,N,610,+34.1178960,-117.903464,2498,228,28,3,75,2145,9.13,1.12,0.12,3,85.87,594,411,183,69.19,30.81
6037404401,Census Tract 4044.01,321133,404401,1451756,0,N,1017,+34.1292276,-117.91619,3979,384,28,11,135,3396,9.65,0.7,0.28,3.39,85.35,991,537,454,54.19,45.81
6037404402,Census Tract 4044.02,321137,404402,3345115,19831,N,1270,+34.1209332,-117.9236036,5107,556,37,19,420,4029,10.89,0.72,0.37,8.22,78.89,1226,746,480,60.85,39.15
6037404501,Census Tract 4045.01,321142,404501,805206,0,N,687,+34.1109251,-117.9220312,2355,265,23,9,98,1934,11.25,0.98,0.38,4.16,82.12,555,313,242,56.4,43.6
6037404503,Census Tract 4045.03,321144,404503,656777,0,Y,747,+34.1105983,-117.9120723,2977,264,61,5,406,2207,8.87,2.05,0.17,13.64,74.14,729,537,192,73.66,26.34
6037404504,Census Tract 4045.04,321146,404504,672300,0,Y,1356,+34.1104925,-117.9033404,5266,335,124,12,314,4444,6.36,2.35,0.23,5.96,84.39,1308,513,795,39.22,60.78
6037404600,Census Tract 4046,321149,404600,22848698,2038243,N,390,+34.1119138,-117.9635233,1422,87,5,2,28,1288,6.12,0.35,0.14,1.97,90.58,374,261,113,69.79,30.21
6037404701,Census Tract 4047.01,321152,404701,1537133,163063,N,1288,+34.0721312,-117.9962625,5873,173,29,8,805,4834,2.95,0.49,0.14,13.71,82.31,1248,888,360,71.15,28.85
6037404702,Census Tract 4047.02,321157,404702,1154725,0,N,1414,+34.0707595,-117.9850227,5882,191,73,7,1099,4460,3.25,1.24,0.12,18.68,75.82,1372,742,630,54.08,45.92
6037404703,Census Tract 4047.03,321161,404703,1236095,80465,N,761,+34.0641759,-117.9903099,3178,87,24,5,222,2816,2.74,0.76,0.16,6.99,88.61,730,332,398,45.48,54.52
6037404801,Census Tract 4048.01,321164,404801,1393387,0,N,1769,+34.0785296,-117.9773075,7305,301,49,3,1303,5595,4.12,0.67,0.04,17.84,76.59,1726,824,902,47.74,52.26
6037404802,Census Tract 4048.02,321169,404802,1041779,0,N,1029,+34.0726470,-117.9690103,4335,152,45,13,569,3534,3.51,1.04,0.3,13.13,81.52,984,544,440,55.28,44.72
6037404803,Census Tract 4048.03,321172,404803,472104,16805,N,452,+34.0671875,-117.9659888,1741,153,24,5,167,1364,8.79,1.38,0.29,9.59,78.35,439,284,155,64.69,35.31
6037404901,Census Tract 4049.01,321174,404901,1141675,169,N,1268,+34.0971898,-117.9770768,5658,173,36,7,844,4564,3.06,0.64,0.12,14.92,80.66,1246,788,458,63.24,36.76
6037404902,Census Tract 4049.02,321178,404902,694548,0,N,904,+34.0869771,-117.9791262,3973,206,14,3,869,2855,5.18,0.35,0.08,21.87,71.86,879,687,192,78.16,21.84
6037404903,Census Tract 4049.03,321181,404903,545370,0,N,689,+34.0875933,-117.9726977,2905,160,39,2,525,2169,5.51,1.34,0.07,18.07,74.66,673,471,202,69.99,30.01
6037405001,Census Tract 4050.01,321184,405001,1675691,25952,N,1335,+34.1027727,-117.9659964,6170,256,61,9,353,5459,4.15,0.99,0.15,5.72,88.48,1302,960,342,73.73,26.27
6037405002,Census Tract 4050.02,321188,405002,891361,0,N,659,+34.1033004,-117.9489743,3197,115,10,0,224,2830,3.6,0.31,0,7.01,88.52,640,443,197,69.22,30.78
6037405101,Census Tract 4051.01,321191,405101,1121229,0,N,1178,+34.0958307,-117.9616912,5304,239,45,6,685,4303,4.51,0.85,0.11,12.91,81.13,1139,801,338,70.32,29.68
6037405102,Census Tract 4051.02,321195,405102,957576,0,N,1375,+34.0892124,-117.9626794,5069,212,61,7,774,3976,4.18,1.2,0.14,15.27,78.44,1334,678,656,50.82,49.18
6037405201,Census Tract 4052.01,321198,405201,1354250,1874,N,1324,+34.0839121,-117.9513657,5205,343,67,5,585,4169,6.59,1.29,0.1,11.24,80.1,1265,721,544,57,43
6037405202,Census Tract 4052.02,321202,405202,958506,0,N,1233,+34.0808733,-117.9632149,5227,226,33,1,668,4257,4.32,0.63,0.02,12.78,81.44,1198,619,579,51.67,48.33
