Geo_FIPS,Geo_NAME,Geo_QName,Geo_STATE,Geo_COUNTY,Geo_TRACT,Geo_INTPTLAT,Geo_INTPTLON,10P,10WNH,10BNH,10ANH,10L,10WNH_P,10BNH_P,10ANH_P,10L_P,10OHU,10OO,10RO,10OO_P,10RO_P
6037404802,Census Tract 4048.02,"Census Tract 4048.02, Los Angeles County, California",6,37,404802,34.072647,-117.9690103,4335,152,45,569,3534,3.51,1.04,13.13,81.52,984,544,440,55.28,44.72
6037404803,Census Tract 4048.03,"Census Tract 4048.03, Los Angeles County, California",6,37,404803,34.0671875,-117.9659888,1741,153,24,167,1364,8.79,1.38,9.59,78.35,439,284,155,64.69,35.31
6037404901,Census Tract 4049.01,"Census Tract 4049.01, Los Angeles County, California",6,37,404901,34.0971898,-117.9770768,5658,173,36,844,4564,3.06,0.64,14.92,80.66,1246,788,458,63.24,36.76
6037404902,Census Tract 4049.02,"Census Tract 4049.02, Los Angeles County, California",6,37,404902,34.0869771,-117.9791262,3973,206,14,869,2855,5.18,0.35,21.87,71.86,879,687,192,78.16,21.84
6037404903,Census Tract 4049.03,"Census Tract 4049.03, Los Angeles County, California",6,37,404903,34.0875933,-117.9726977,2905,160,39,525,2169,5.51,1.34,18.07,74.66,673,471,202,69.99,30.01
6037405001,Census Tract 4050.01,"Census Tract 4050.01, Los Angeles County, California",6,37,405001,34.1027727,-117.9659964,6170,256,61,353,5459,4.15,0.99,5.72,88.48,1302,960,342,73.73,26.27
6037405002,Census Tract 4050.02,"Census Tract 4050.02, Los Angeles County, California",6,37,405002,34.1033004,-117.9489743,3197,115,10,224,2830,3.6,0.31,7.01,88.52,640,443,197,69.22,30.78
6037405101,Census Tract 4051.01,"Census Tract 4051.01, Los Angeles County, California",6,37,405101,34.0958307,-117.9616912,5304,239,45,685,4303,4.51,0.85,12.91,81.13,1139,801,338,70.32,29.68
6037405102,Census Tract 4051.02,"Census Tract 4051.02, Los Angeles County, California",6,37,405102,34.0892124,-117.9626794,5069,212,61,774,3976,4.18,1.2,15.27,78.44,1334,678,656,50.82,49.18
6037405201,Census Tract 4052.01,"Census Tract 4052.01, Los Angeles County, California",6,37,405201,34.0839121,-117.9513657,5205,343,67,585,4169,6.59,1.29,11.24,80.1,1265,721,544,57,43
6037405202,Census Tract 4052.02,"Census Tract 4052.02, Los Angeles County, California",6,37,405202,34.0808733,-117.9632149,5227,226,33,668,4257,4.32,0.63,12.78,81.44,1198,619,579,51.67,48.33
6037405203,Census Tract 4052.03,"Census Tract 4052.03, Los Angeles County, California",6,37,405203,34.0762599,-117.9569613,3484,223,34,741,2438,6.4,0.98,21.27,69.98,772,530,242,68.65,31.35
6037405301,Census Tract 4053.01,"Census Tract 4053.01, Los Angeles County, California",6,37,405301,34.085166,-117.937833,3349,474,167,348,2290,14.15,4.99,10.39,68.38,1034,461,573,44.58,55.42
6037405302,Census Tract 4053.02,"Census Tract 4053.02, Los Angeles County, California",6,37,405302,34.0764659,-117.9439942,5351,891,105,728,3490,16.65,1.96,13.6,65.22,1536,1071,465,69.73,30.27
6037405400,Census Tract 4054,"Census Tract 4054, Los Angeles County, California",6,37,405400,34.0915037,-117.9315739,4795,827,116,334,3436,17.25,2.42,6.97,71.66,1253,1010,243,80.61,19.39
6037405500,Census Tract 4055,"Census Tract 4055, Los Angeles County, California",6,37,405500,34.0788823,-117.9284554,6808,1316,159,994,4204,19.33,2.34,14.6,61.75,1981,1457,524,73.55,26.45
6037405600,Census Tract 4056,"Census Tract 4056, Los Angeles County, California",6,37,405600,34.0796741,-117.9155583,5428,1195,151,828,3190,22.02,2.78,15.25,58.77,1675,1248,427,74.51,25.49
6037405701,Census Tract 4057.01,"Census Tract 4057.01, Los Angeles County, California",6,37,405701,34.0937632,-117.9211251,3853,539,106,354,2792,13.99,2.75,9.19,72.46,1047,633,414,60.46,39.54
6037405702,Census Tract 4057.02,"Census Tract 4057.02, Los Angeles County, California",6,37,405702,34.0923121,-117.9121142,4854,912,171,677,3001,18.79,3.52,13.95,61.83,1476,918,558,62.2,37.8
6037405800,Census Tract 4058,"Census Tract 4058, Los Angeles County, California",6,37,405800,34.1033944,-117.9126798,5881,1144,207,516,3864,19.45,3.52,8.77,65.7,1658,1119,539,67.49,32.51
6037405900,Census Tract 4059,"Census Tract 4059, Los Angeles County, California",6,37,405900,34.1030754,-117.8902516,4049,1112,166,363,2322,27.46,4.1,8.97,57.35,1220,902,318,73.93,26.07
6037406000,Census Tract 4060,"Census Tract 4060, Los Angeles County, California",6,37,406000,34.0922319,-117.9014269,5059,1512,166,472,2805,29.89,3.28,9.33,55.45,1575,1195,380,75.87,24.13
6037406101,Census Tract 4061.01,"Census Tract 4061.01, Los Angeles County, California",6,37,406101,34.0902906,-117.8911488,3139,1143,77,224,1608,36.41,2.45,7.14,51.23,1162,541,621,46.56,53.44
6037406102,Census Tract 4061.02,"Census Tract 4061.02, Los Angeles County, California",6,37,406102,34.081477,-117.8892621,5828,1701,257,527,3212,29.19,4.41,9.04,55.11,2232,580,1652,25.99,74.01
6037406200,Census Tract 4062,"Census Tract 4062, Los Angeles County, California",6,37,406200,34.0764235,-117.8979159,5678,1172,252,712,3414,20.64,4.44,12.54,60.13,1901,732,1169,38.51,61.49
6037406300,Census Tract 4063,"Census Tract 4063, Los Angeles County, California",6,37,406300,34.0599163,-117.8769856,5532,1308,169,1756,2158,23.64,3.05,31.74,39.01,1716,1251,465,72.9,27.1
6037406402,Census Tract 4064.02,"Census Tract 4064.02, Los Angeles County, California",6,37,406402,34.0580051,-117.9005028,2076,535,55,308,1129,25.77,2.65,14.84,54.38,632,581,51,91.93,8.07
6037406411,Census Tract 4064.11,"Census Tract 4064.11, Los Angeles County, California",6,37,406411,34.0696708,-117.8997854,2126,319,54,308,1413,15,2.54,14.49,66.46,536,416,120,77.61,22.39
6037406412,Census Tract 4064.12,"Census Tract 4064.12, Los Angeles County, California",6,37,406412,34.0628294,-117.8984872,2482,705,75,464,1199,28.4,3.02,18.69,48.31,807,679,128,84.14,15.86
6037406500,Census Tract 4065,"Census Tract 4065, Los Angeles County, California",6,37,406500,34.0663578,-117.9188723,6705,1110,202,1145,4085,16.55,3.01,17.08,60.92,1989,1182,807,59.43,40.57
6037406601,Census Tract 4066.01,"Census Tract 4066.01, Los Angeles County, California",6,37,406601,34.055737,-117.9166732,5269,1010,232,872,3045,19.17,4.4,16.55,57.79,1496,1283,213,85.76,14.24
6037406602,Census Tract 4066.02,"Census Tract 4066.02, Los Angeles County, California",6,37,406602,34.0542813,-117.9318958,4973,695,154,895,3170,13.98,3.1,18,63.74,1289,981,308,76.11,23.89
6037406701,Census Tract 4067.01,"Census Tract 4067.01, Los Angeles County, California",6,37,406701,34.0552717,-117.9463753,3246,433,194,576,1964,13.34,5.98,17.74,60.51,922,585,337,63.45,36.55
6037406702,Census Tract 4067.02,"Census Tract 4067.02, Los Angeles County, California",6,37,406702,34.0659535,-117.9382452,5823,800,231,1104,3562,13.74,3.97,18.96,61.17,1689,850,839,50.33,49.67
6037406800,Census Tract 4068,"Census Tract 4068, Los Angeles County, California",6,37,406800,34.0639081,-117.9540873,4926,750,137,1221,2718,15.23,2.78,24.79,55.18,1336,1032,304,77.25,22.75
6037406901,Census Tract 4069.01,"Census Tract 4069.01, Los Angeles County, California",6,37,406901,34.058781,-117.9698642,4701,278,160,431,3794,5.91,3.4,9.17,80.71,1162,723,439,62.22,37.78
6037406902,Census Tract 4069.02,"Census Tract 4069.02, Los Angeles County, California",6,37,406902,34.0564404,-117.9641181,3149,227,81,392,2412,7.21,2.57,12.45,76.6,857,605,252,70.6,29.4
6037407001,Census Tract 4070.01,"Census Tract 4070.01, Los Angeles County, California",6,37,407001,34.0595763,-117.979529,5905,242,67,334,5217,4.1,1.13,5.66,88.35,1183,903,280,76.33,23.67
6037407002,Census Tract 4070.02,"Census Tract 4070.02, Los Angeles County, California",6,37,407002,34.0555809,-117.991289,3804,112,38,322,3309,2.94,1,8.46,86.99,745,616,129,82.68,17.32
6037407101,Census Tract 4071.01,"Census Tract 4071.01, Los Angeles County, California",6,37,407101,34.0478649,-117.9723257,4834,221,25,203,4337,4.57,0.52,4.2,89.72,1143,794,349,69.47,30.53
6037407102,Census Tract 4071.02,"Census Tract 4071.02, Los Angeles County, California",6,37,407102,34.0437456,-117.9767958,5445,218,23,422,4726,4,0.42,7.75,86.8,1227,805,422,65.61,34.39
6037407200,Census Tract 4072,"Census Tract 4072, Los Angeles County, California",6,37,407200,34.0335496,-117.9597817,7315,356,88,308,6519,4.87,1.2,4.21,89.12,1600,1176,424,73.5,26.5
6037407301,Census Tract 4073.01,"Census Tract 4073.01, Los Angeles County, California",6,37,407301,34.0454982,-117.958718,4828,312,66,429,3972,6.46,1.37,8.89,82.27,1036,850,186,82.05,17.95
6037407302,Census Tract 4073.02,"Census Tract 4073.02, Los Angeles County, California",6,37,407302,34.0395089,-117.9608384,3501,150,28,165,3141,4.28,0.8,4.71,89.72,725,620,105,85.52,14.48
6037407400,Census Tract 4074,"Census Tract 4074, Los Angeles County, California",6,37,407400,34.0523638,-117.9577635,2133,165,73,731,1127,7.74,3.42,34.27,52.84,550,486,64,88.36,11.64
6037407501,Census Tract 4075.01,"Census Tract 4075.01, Los Angeles County, California",6,37,407501,34.0466402,-117.9477593,4411,226,99,429,3597,5.12,2.24,9.73,81.55,988,581,407,58.81,41.19
6037407502,Census Tract 4075.02,"Census Tract 4075.02, Los Angeles County, California",6,37,407502,34.0439866,-117.9379348,3937,279,35,430,3166,7.09,0.89,10.92,80.42,862,567,295,65.78,34.22
6037407601,Census Tract 4076.01,"Census Tract 4076.01, Los Angeles County, California",6,37,407601,34.0384097,-117.9461731,4366,176,47,419,3674,4.03,1.08,9.6,84.15,1126,364,762,32.33,67.67
6037407602,Census Tract 4076.02,"Census Tract 4076.02, Los Angeles County, California",6,37,407602,34.0323937,-117.9468466,4008,251,38,291,3398,6.26,0.95,7.26,84.78,912,678,234,74.34,25.66
6037407701,Census Tract 4077.01,"Census Tract 4077.01, Los Angeles County, California",6,37,407701,34.013937,-117.9298385,5401,123,67,520,4644,2.28,1.24,9.63,85.98,1213,542,671,44.68,55.32
6037407702,Census Tract 4077.02,"Census Tract 4077.02, Los Angeles County, California",6,37,407702,34.0211007,-117.9466049,6497,436,128,817,5059,6.71,1.97,12.58,77.87,1658,1241,417,74.85,25.15
6037407801,Census Tract 4078.01,"Census Tract 4078.01, Los Angeles County, California",6,37,407801,34.0302293,-117.9214946,5074,307,71,730,3904,6.05,1.4,14.39,76.94,1054,860,194,81.59,18.41
6037407802,Census Tract 4078.02,"Census Tract 4078.02, Los Angeles County, California",6,37,407802,34.0229331,-117.9348633,3635,290,89,307,2901,7.98,2.45,8.45,79.81,785,658,127,83.82,16.18
6037407900,Census Tract 4079,"Census Tract 4079, Los Angeles County, California",6,37,407900,34.0421045,-117.9273307,6296,443,192,1303,4260,7.04,3.05,20.7,67.66,1483,1215,268,81.93,18.07
6037408003,Census Tract 4080.03,"Census Tract 4080.03, Los Angeles County, California",6,37,408003,34.0455304,-117.9154705,4992,496,212,1179,3021,9.94,4.25,23.62,60.52,1338,1104,234,82.51,17.49
6037408004,Census Tract 4080.04,"Census Tract 4080.04, Los Angeles County, California",6,37,408004,34.0378087,-117.9154818,2246,265,114,787,1036,11.8,5.08,35.04,46.13,789,390,399,49.43,50.57
6037408005,Census Tract 4080.05,"Census Tract 4080.05, Los Angeles County, California",6,37,408005,34.0490207,-117.8958117,5088,1029,235,1766,1908,20.22,4.62,34.71,37.5,1627,1272,355,78.18,21.82
6037408006,Census Tract 4080.06,"Census Tract 4080.06, Los Angeles County, California",6,37,408006,34.03455,-117.9014438,3863,203,229,1652,1671,5.25,5.93,42.76,43.26,1094,423,671,38.67,61.33
6037408133,Census Tract 4081.33,"Census Tract 4081.33, Los Angeles County, California",6,37,408133,34.0241796,-117.9093406,5739,351,217,2098,2926,6.12,3.78,36.56,50.98,1626,700,926,43.05,56.95
6037408134,Census Tract 4081.34,"Census Tract 4081.34, Los Angeles County, California",6,37,408134,34.0224507,-117.8980812,2743,247,206,1382,842,9,7.51,50.38,30.7,833,694,139,83.31,16.69
6037408135,Census Tract 4081.35,"Census Tract 4081.35, Los Angeles County, California",6,37,408135,34.016144,-117.8977913,4159,238,186,2163,1468,5.72,4.47,52.01,35.3,1221,833,388,68.22,31.78
6037408136,Census Tract 4081.36,"Census Tract 4081.36, Los Angeles County, California",6,37,408136,34.0089143,-117.8755476,3849,502,132,1092,2008,13.04,3.43,28.37,52.17,1056,902,154,85.42,14.58
6037408137,Census Tract 4081.37,"Census Tract 4081.37, Los Angeles County, California",6,37,408137,34.0084495,-117.8838337,4152,403,272,1742,1652,9.71,6.55,41.96,39.79,1347,605,742,44.91,55.09
6037408138,Census Tract 4081.38,"Census Tract 4081.38, Los Angeles County, California",6,37,408138,34.0193311,-117.9159505,5936,358,64,237,5230,6.03,1.08,3.99,88.11,1240,963,277,77.66,22.34
6037408139,Census Tract 4081.39,"Census Tract 4081.39, Los Angeles County, California",6,37,408139,34.012323,-117.9134004,4482,103,1,107,4257,2.3,0.02,2.39,94.98,802,584,218,72.82,27.18
6037408140,Census Tract 4081.40,"Census Tract 4081.40, Los Angeles County, California",6,37,408140,34.0095219,-117.9032402,3835,123,28,209,3451,3.21,0.73,5.45,89.99,748,569,179,76.07,23.93
6037408141,Census Tract 4081.41,"Census Tract 4081.41, Los Angeles County, California",6,37,408141,34.008773,-117.8924325,5450,200,82,666,4449,3.67,1.5,12.22,81.63,1128,813,315,72.07,27.93
6037408202,Census Tract 4082.02,"Census Tract 4082.02, Los Angeles County, California",6,37,408202,34.0213468,-117.9657288,2037,110,5,144,1758,5.4,0.25,7.07,86.3,468,251,217,53.63,46.37
6037408211,Census Tract 4082.11,"Census Tract 4082.11, Los Angeles County, California",6,37,408211,33.9988356,-117.9080818,5947,460,70,3297,2027,7.73,1.18,55.44,34.08,1746,886,860,50.74,49.26
6037408212,Census Tract 4082.12,"Census Tract 4082.12, Los Angeles County, California",6,37,408212,33.9944207,-117.8795412,4485,551,77,2491,1283,12.29,1.72,55.54,28.61,1311,1082,229,82.53,17.47
6037408301,Census Tract 4083.01,"Census Tract 4083.01, Los Angeles County, California",6,37,408301,34.0468815,-117.9969046,5427,288,25,430,4654,5.31,0.46,7.92,85.76,1186,817,369,68.89,31.11
6037408302,Census Tract 4083.02,"Census Tract 4083.02, Los Angeles County, California",6,37,408302,34.0382308,-118.0172042,4036,361,24,397,3206,8.94,0.59,9.84,79.44,1075,894,181,83.16,16.84
6037408303,Census Tract 4083.03,"Census Tract 4083.03, Los Angeles County, California",6,37,408303,34.0341304,-118.0053624,4029,468,46,360,3111,11.62,1.14,8.94,77.22,1124,980,144,87.19,12.81
6037408401,Census Tract 4084.01,"Census Tract 4084.01, Los Angeles County, California",6,37,408401,34.0182786,-117.9819037,4289,405,63,812,2970,9.44,1.47,18.93,69.25,1188,775,413,65.24,34.76
6037408402,Census Tract 4084.02,"Census Tract 4084.02, Los Angeles County, California",6,37,408402,34.0145909,-118.0024823,5799,1263,63,1159,3216,21.78,1.09,19.99,55.46,1775,1615,160,90.99,9.01
6037408501,Census Tract 4085.01,"Census Tract 4085.01, Los Angeles County, California",6,37,408501,34.0114015,-117.9679168,3314,213,25,472,2557,6.43,0.75,14.24,77.16,779,510,269,65.47,34.53
6037408503,Census Tract 4085.03,"Census Tract 4085.03, Los Angeles County, California",6,37,408503,33.9849218,-117.9849873,6317,1370,92,2493,2288,21.69,1.46,39.46,36.22,1954,1788,166,91.5,8.5
6037408504,Census Tract 4085.04,"Census Tract 4085.04, Los Angeles County, California",6,37,408504,33.99877,-117.9710617,5322,636,45,1660,2887,11.95,0.85,31.19,54.25,1574,891,683,56.61,43.39
6037408505,Census Tract 4085.05,"Census Tract 4085.05, Los Angeles County, California",6,37,408505,34.0021077,-117.9799936,2682,471,48,913,1203,17.56,1.79,34.04,44.85,758,663,95,87.47,12.53
6037408623,Census Tract 4086.23,"Census Tract 4086.23, Los Angeles County, California",6,37,408623,33.9952944,-117.9376426,3023,397,78,1471,993,13.13,2.58,48.66,32.85,993,766,227,77.14,22.86
6037408624,Census Tract 4086.24,"Census Tract 4086.24, Los Angeles County, California",6,37,408624,33.9934354,-117.9490627,3227,442,44,1843,854,13.7,1.36,57.11,26.46,1008,849,159,84.23,15.77
6037408625,Census Tract 4086.25,"Census Tract 4086.25, Los Angeles County, California",6,37,408625,33.9886212,-117.9634087,4160,853,33,1800,1405,20.5,0.79,43.27,33.77,1317,1122,195,85.19,14.81
6037408626,Census Tract 4086.26,"Census Tract 4086.26, Los Angeles County, California",6,37,408626,33.9850726,-117.9197398,4341,306,70,2839,1051,7.05,1.61,65.4,24.21,1424,901,523,63.27,36.73
6037408627,Census Tract 4086.27,"Census Tract 4086.27, Los Angeles County, California",6,37,408627,33.9760426,-117.9256372,3079,419,55,1801,749,13.61,1.79,58.49,24.33,915,824,91,90.05,9.95
6037408628,Census Tract 4086.28,"Census Tract 4086.28, Los Angeles County, California",6,37,408628,33.9836985,-117.943153,5103,495,54,3539,922,9.7,1.06,69.35,18.07,1861,1285,576,69.05,30.95
6037408629,Census Tract 4086.29,"Census Tract 4086.29, Los Angeles County, California",6,37,408629,33.9780615,-117.9603912,2926,591,25,1617,645,20.2,0.85,55.26,22.04,962,835,127,86.8,13.2
6037408630,Census Tract 4086.30,"Census Tract 4086.30, Los Angeles County, California",6,37,408630,34.006504,-117.9561887,2319,211,10,348,1699,9.1,0.43,15.01,73.26,542,420,122,77.49,22.51
6037408631,Census Tract 4086.31,"Census Tract 4086.31, Los Angeles County, California",6,37,408631,34.0002603,-117.9583769,5087,601,62,1521,2821,11.81,1.22,29.9,55.46,1350,1081,269,80.07,19.93
6037408703,Census Tract 4087.03,"Census Tract 4087.03, Los Angeles County, California",6,37,408703,33.9591947,-117.8885626,6528,601,49,5276,497,9.21,0.75,80.82,7.61,1907,1775,132,93.08,6.92
6037408704,Census Tract 4087.04,"Census Tract 4087.04, Los Angeles County, California",6,37,408704,33.98233,-117.8934924,3155,325,52,1852,844,10.3,1.65,58.7,26.75,1026,511,515,49.81,50.19
6037408705,Census Tract 4087.05,"Census Tract 4087.05, Los Angeles County, California",6,37,408705,33.9818656,-117.8795993,5427,754,67,3252,1262,13.89,1.23,59.92,23.25,1534,1103,431,71.9,28.1
6037408706,Census Tract 4087.06,"Census Tract 4087.06, Los Angeles County, California",6,37,408706,33.9765828,-117.8687084,1665,237,9,1120,258,14.23,0.54,67.27,15.5,473,439,34,92.81,7.19
6037408722,Census Tract 4087.22,"Census Tract 4087.22, Los Angeles County, California",6,37,408722,33.9700289,-117.9023573,4400,614,42,2475,1179,13.95,0.95,56.25,26.8,1263,1064,199,84.24,15.76
6037408723,Census Tract 4087.23,"Census Tract 4087.23, Los Angeles County, California",6,37,408723,33.9780062,-117.9008838,2825,322,25,1548,884,11.4,0.88,54.8,31.29,768,615,153,80.08,19.92
6037408724,Census Tract 4087.24,"Census Tract 4087.24, Los Angeles County, California",6,37,408724,33.9841386,-117.9033277,5362,205,102,2038,2929,3.82,1.9,38.01,54.63,1466,82,1384,5.59,94.41
6037408800,Census Tract 4088,"Census Tract 4088, Los Angeles County, California",6,37,408800,34.0577434,-117.7503192,3738,421,263,347,2653,11.26,7.04,9.28,70.97,1309,219,1090,16.73,83.27
6037430002,Census Tract 4300.02,"Census Tract 4300.02, Los Angeles County, California",6,37,430002,34.1393519,-117.9554107,7021,2006,598,1346,2885,28.57,8.52,19.17,41.09,2463,1660,803,67.4,32.6
6037430003,Census Tract 4300.03,"Census Tract 4300.03, Los Angeles County, California",6,37,430003,34.1722232,-117.9422558,4604,1981,262,877,1267,43.03,5.69,19.05,27.52,1550,1418,132,91.48,8.52
6037430101,Census Tract 4301.01,"Census Tract 4301.01, Los Angeles County, California",6,37,430101,34.1375469,-117.9755668,4887,1197,416,678,2448,24.49,8.51,13.87,50.09,1778,783,995,44.04,55.96
6037430102,Census Tract 4301.02,"Census Tract 4301.02, Los Angeles County, California",6,37,430102,34.128623,-117.9799552,4809,545,210,386,3590,11.33,4.37,8.03,74.65,1222,842,380,68.9,31.1
6037430200,Census Tract 4302,"Census Tract 4302, Los Angeles County, California",6,37,430200,34.1531592,-117.9688184,1292,753,21,270,221,58.28,1.63,20.9,17.11,516,324,192,62.79,37.21
6037430301,Census Tract 4303.01,"Census Tract 4303.01, Los Angeles County, California",6,37,430301,34.1747468,-117.9882851,4422,3181,60,318,725,71.94,1.36,7.19,16.4,1703,1427,276,83.79,16.21
6037430302,Census Tract 4303.02,"Census Tract 4303.02, Los Angeles County, California",6,37,430302,34.153182,-118.0038011,5837,3732,187,432,1287,63.94,3.2,7.4,22.05,2404,1455,949,60.52,39.48
6037430400,Census Tract 4304,"Census Tract 4304, Los Angeles County, California",6,37,430400,34.1632548,-118.0252477,4424,1608,33,2238,428,36.35,0.75,50.59,9.67,1484,1265,219,85.24,14.76
6037430501,Census Tract 4305.01,"Census Tract 4305.01, Los Angeles County, California",6,37,430501,34.1748536,-118.0567151,4172,3086,58,323,578,73.97,1.39,7.74,13.85,1770,1352,418,76.38,23.62
6037430502,Census Tract 4305.02,"Census Tract 4305.02, Los Angeles County, California",6,37,430502,34.162053,-118.052919,6745,4805,133,492,1050,71.24,1.97,7.29,15.57,3067,1636,1431,53.34,46.66
6037430600,Census Tract 4306,"Census Tract 4306, Los Angeles County, California",6,37,430600,34.1553775,-118.0470542,4505,1743,41,2159,448,38.69,0.91,47.92,9.94,1466,1366,100,93.18,6.82
6037430701,Census Tract 4307.01,"Census Tract 4307.01, Los Angeles County, California",6,37,430701,34.1422654,-118.0608911,5271,1891,69,2381,772,35.88,1.31,45.17,14.65,1941,1292,649,66.56,33.44
6037430721,Census Tract 4307.21,"Census Tract 4307.21, Los Angeles County, California",6,37,430721,34.1378016,-118.0417222,3957,1053,59,1837,933,26.61,1.49,46.42,23.58,1231,692,539,56.21,43.79
6037430723,Census Tract 4307.23,"Census Tract 4307.23, Los Angeles County, California",6,37,430723,34.1300364,-118.0586171,4118,936,81,2334,671,22.73,1.97,56.68,16.29,1657,550,1107,33.19,66.81
6037430724,Census Tract 4307.24,"Census Tract 4307.24, Los Angeles County, California",6,37,430724,34.127054,-118.0591183,4812,1023,86,3085,515,21.26,1.79,64.11,10.7,1980,592,1388,29.9,70.1
6037430801,Census Tract 4308.01,"Census Tract 4308.01, Los Angeles County, California",6,37,430801,34.1384568,-118.0267442,6342,889,93,4354,882,14.02,1.47,68.65,13.91,2246,978,1268,43.54,56.46
6037430802,Census Tract 4308.02,"Census Tract 4308.02, Los Angeles County, California",6,37,430802,34.1278975,-118.0195541,4163,1040,15,2625,373,24.98,0.36,63.06,8.96,1339,1079,260,80.58,19.42
6037430803,Census Tract 4308.03,"Census Tract 4308.03, Los Angeles County, California",6,37,430803,34.1156128,-118.0227522,5439,1380,29,3384,531,25.37,0.53,62.22,9.76,1786,1447,339,81.02,18.98
6037430901,Census Tract 4309.01,"Census Tract 4309.01, Los Angeles County, California",6,37,430901,34.1416685,-118.0115108,4324,1174,337,534,2121,27.15,7.79,12.35,49.05,1607,526,1081,32.73,67.27
6037430902,Census Tract 4309.02,"Census Tract 4309.02, Los Angeles County, California",6,37,430902,34.1348189,-118.0144844,4652,1395,253,1026,1842,29.99,5.44,22.06,39.6,1661,732,929,44.07,55.93
6037431001,Census Tract 4310.01,"Census Tract 4310.01, Los Angeles County, California",6,37,431001,34.1484127,-118.0051354,7171,2752,443,562,3167,38.38,6.18,7.84,44.16,2835,910,1925,32.1,67.9
6037431002,Census Tract 4310.02,"Census Tract 4310.02, Los Angeles County, California",6,37,431002,34.1447913,-117.9843329,3163,1688,167,370,832,53.37,5.28,11.7,26.3,1335,818,517,61.27,38.73
6037431100,Census Tract 4311,"Census Tract 4311, Los Angeles County, California",6,37,431100,34.1360755,-117.9971918,6629,943,873,574,4054,14.23,13.17,8.66,61.16,2032,906,1126,44.59,55.41
6037431200,Census Tract 4312,"Census Tract 4312, Los Angeles County, California",6,37,431200,34.1233883,-117.995471,6439,685,505,416,4745,10.64,7.84,6.46,73.69,1472,1085,387,73.71,26.29
6037431300,Census Tract 4313,"Census Tract 4313, Los Angeles County, California",6,37,431300,34.1251612,-118.0066851,2661,1118,77,543,849,42.01,2.89,20.41,31.91,886,620,266,69.98,30.02
6037431400,Census Tract 4314,"Census Tract 4314, Los Angeles County, California",6,37,431400,34.1116113,-118.0106391,3970,1261,55,1517,1017,31.76,1.39,38.21,25.62,1405,1133,272,80.64,19.36
6037431501,Census Tract 4315.01,"Census Tract 4315.01, Los Angeles County, California",6,37,431501,34.0981939,-118.0327899,4107,1126,56,1548,1295,27.42,1.36,37.69,31.53,1630,1075,555,65.95,34.05
6037431502,Census Tract 4315.02,"Census Tract 4315.02, Los Angeles County, California",6,37,431502,34.1024524,-118.0204,4361,1249,39,1589,1409,28.64,0.89,36.44,32.31,1437,1021,416,71.05,28.95
6037431600,Census Tract 4316,"Census Tract 4316, Los Angeles County, California",6,37,431600,34.1100947,-118.0426347,4018,871,20,2659,390,21.68,0.5,66.18,9.71,1264,967,297,76.5,23.5
6037431700,Census Tract 4317,"Census Tract 4317, Los Angeles County, California",6,37,431700,34.1213014,-118.0421452,6433,1322,41,4631,334,20.55,0.64,71.99,5.19,2112,1637,475,77.51,22.49
6037431800,Census Tract 4318,"Census Tract 4318, Los Angeles County, California",6,37,431800,34.1196211,-118.0611057,5640,1459,61,3199,812,25.87,1.08,56.72,14.4,1990,1172,818,58.89,41.11
6037431900,Census Tract 4319,"Census Tract 4319, Los Angeles County, California",6,37,431900,34.1103131,-118.060063,3828,904,32,2197,629,23.62,0.84,57.39,16.43,1359,701,658,51.58,48.42
6037432000,Census Tract 4320,"Census Tract 4320, Los Angeles County, California",6,37,432000,34.1023093,-118.0547526,8182,2106,74,4545,1314,25.74,0.9,55.55,16.06,2670,1643,1027,61.54,38.46
6037432101,Census Tract 4321.01,"Census Tract 4321.01, Los Angeles County, California",6,37,432101,34.0958571,-118.0429074,4179,916,30,2251,915,21.92,0.72,53.86,21.9,1350,994,356,73.63,26.37
6037432102,Census Tract 4321.02,"Census Tract 4321.02, Los Angeles County, California",6,37,432102,34.0927124,-118.0587854,5633,1237,23,3124,1132,21.96,0.41,55.46,20.1,1721,1353,368,78.62,21.38
6037432201,Census Tract 4322.01,"Census Tract 4322.01, Los Angeles County, California",6,37,432201,34.0871355,-118.0827115,4342,480,24,2766,1021,11.05,0.55,63.7,23.51,1323,758,565,57.29,42.71
6037432202,Census Tract 4322.02,"Census Tract 4322.02, Los Angeles County, California",6,37,432202,34.0859512,-118.0708948,4252,367,25,2378,1423,8.63,0.59,55.93,33.47,1188,714,474,60.1,39.9
6037432300,Census Tract 4323,"Census Tract 4323, Los Angeles County, California",6,37,432300,34.0866395,-118.0460653,3951,406,16,1371,2086,10.28,0.4,34.7,52.8,1117,740,377,66.25,33.75
6037432401,Census Tract 4324.01,"Census Tract 4324.01, Los Angeles County, California",6,37,432401,34.0905474,-118.0220588,3789,253,15,1495,1983,6.68,0.4,39.46,52.34,975,485,490,49.74,50.26
6037432402,Census Tract 4324.02,"Census Tract 4324.02, Los Angeles County, California",6,37,432402,34.0848582,-118.0271968,6310,400,46,1908,3884,6.34,0.73,30.24,61.55,1623,607,1016,37.4,62.6
6037432500,Census Tract 4325,"Census Tract 4325, Los Angeles County, California",6,37,432500,34.0966686,-118.0058397,8210,1017,62,2495,4564,12.39,0.76,30.39,55.59,2276,1374,902,60.37,39.63
